"","state","pollster_raw","date","sample","dem","rep","source","X","X.1","end_date","start_date","n_size","pollster","univ","twoway","week","month","pollster_num","univ_num","state_num","prec","week_adj","month_adj","bias","var_upper","nodata","var_lower","twoway_16","twoway_12","state_lean"
"197","WV","Monmouth","6/14 - 6/19","653 A",49,42,"fivethirtyeight",NA,"",2018-06-19,2018-06-14,653,"monmouth","A",0.538461538461538,20,5,71,1,32,2627.54761904762,24,7,-0.007,0.0056,0,0,0.278268549925407,0.62,-0.0508657250372965
"198","WV","Monmouth","6/14 - 6/19","527 LV",50,43,"rcp",NA,"",2018-06-19,2018-06-14,527,"monmouth","LV",0.537634408602151,20,5,71,2,32,2120.01069767442,24,7,-0.007,0.0056,0,0,0.278268549925407,0.62,-0.0508657250372965
"199","NM","Carroll Strategies","6/15 - 6/16","1199 LV",50,39,"fivethirtyeight",NA,"",2018-06-16,2018-06-15,1199,"carroll_strategies","LV",0.561797752808989,20,5,12,2,19,4870.39948717949,24,7,0,0.1,1,0,0.546546865556798,0.5285,0.0375234327783991
"200","FL","PPP (D)*","6/17 - 6/21","1308 A",48,46,"fivethirtyeight",NA,"",2018-06-21,2018-06-17,1308,"ppp__d_","A",0.51063829787234,19,5,85,1,4,5234.36956521739,25,7,0.01,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"201","AZ","Marist","6/17 - 6/21","839 RV",49,38,"rcp",NA,"",2018-06-21,2018-06-17,839,"marist","RV",0.563218390804598,19,5,57,3,1,3410.52148227712,25,7,0,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"202","FL","Marist","6/17 - 6/21","947 RV",49,45,"rcp",NA,"",2018-06-21,2018-06-17,947,"marist","RV",0.521276595744681,19,5,57,3,4,3794.8716553288,25,7,0,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"203","OH","Marist","6/17 - 6/21","778 RV",51,38,"rcp",NA,"",2018-06-21,2018-06-17,778,"marist","RV",0.573033707865168,19,5,57,3,22,3179.84416924665,25,7,0,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"204","AZ","YouGov","6/19 - 6/22","1001 RV",41,34,"fivethirtyeight",NA,"",2018-06-22,2018-06-19,1001,"yougov","RV",0.546666666666667,19,5,142,3,1,4039.18579626973,25,7,0.003,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"205","FL","YouGov","6/19 - 6/22","1002 RV",40,42,"fivethirtyeight",NA,"",2018-06-22,2018-06-19,1002,"yougov","RV",0.48780487804878,19,5,142,3,4,4010.38571428571,25,7,0.003,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"206","TX","YouGov","6/19 - 6/22","821 LV",40,50,"fivethirtyeight",NA,"",2018-06-22,2018-06-19,821,"yougov","LV",0.444444444444444,19,5,142,2,26,3325.05,25,7,0.003,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"207","TX","YouGov","6/19 - 6/22","1025 RV",36,44,"fivethirtyeight",NA,"",2018-06-22,2018-06-19,1025,"yougov","RV",0.45,19,5,142,3,26,4141.41414141414,25,7,0.003,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"208","MA","WBUR/MassINC","6/19 - 6/22","504 RV",60,29,"rcp",NA,"",2018-06-22,2018-06-19,504,"wbur_massinc","RV",0.674157303370786,19,5,135,3,6,2294.35862068966,25,7,-0.009,0.0056,0,0,0.644643397924495,0.5375,0.0910716989622476
"209","AZ","CBS News/YouGov","6/19 - 6/22","869 LV",45,37,"rcp",NA,"",2018-06-22,2018-06-19,869,"cbs_news_yougov","LV",0.548780487804878,19,5,13,2,1,3509.403003003,25,7,0.003,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"210","FL","CBS News/YouGov","6/19 - 6/22","839 LV",41,46,"rcp",NA,"",2018-06-22,2018-06-19,839,"cbs_news_yougov","LV",0.471264367816092,19,5,13,2,4,3367.12142099682,25,7,0.003,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"211","TX","CBS News/YouGov","6/19 - 6/22","821 LV",40,50,"rcp",NA,"",2018-06-22,2018-06-19,821,"cbs_news_yougov","LV",0.444444444444444,19,5,13,2,26,3325.05,25,7,0.003,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"212","AZ","Emerson","6/21 - 6/22","650 RV",40,32,"rcp",NA,"",2018-06-22,2018-06-21,650,"emerson","RV",0.555555555555556,19,5,29,3,1,2632.5,25,7,-0.018,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"213","PA","Suffolk","6/21 - 6/25","500 LV",47,32,"rcp",NA,"",2018-06-25,2018-06-21,500,"suffolk","LV",0.594936708860759,19,5,108,2,23,2074.80053191489,25,7,0.02,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"214","VA","Quinnipiac","6/21 - 6/25","1082 RV",54,36,"rcp",NA,"",2018-06-25,2018-06-21,1082,"quinnipiac","RV",0.6,19,5,87,3,28,4508.33333333333,25,7,0.005,0.0056,0,0,0.525450787979499,0.5295,0.0274753939897495
"215","NV","Gravis","6/23 - 6/26","630 RV",45,41,"rcp",NA,"",2018-06-26,2018-06-23,630,"gravis","RV",0.523255813953488,19,5,45,3,20,2525.46341463415,25,7,-0.009,0.0056,0,0,0.512598753946345,0.494,0.0032993769731724
"216","MN-Smith","BK Strategies*","6/24 - 6/25","1574 LV",48,39,"fivethirtyeight",NA,"",2018-06-25,2018-06-24,1574,"bk_strategies","LV",0.551724137931034,19,5,9,2,11,6364.10576923077,25,7,-0.029,0.0056,0,0,0.508,NA,0.00800000000000001
"217","MN-Klobuchar","BK Strategies*","6/24 - 6/25","1574 LV",57,37,"fivethirtyeight",NA,"",2018-06-25,2018-06-24,1574,"bk_strategies","LV",0.606382978723404,19,5,9,2,10,6594.53010905642,25,7,-0.029,0.0056,0,0,0.508,0.6735,0.09075
"218","AZ","Gravis","6/27 - 7/2","925 LV",43,39,"rcp",NA,"",2018-07-02,2018-06-27,925,"gravis","LV",0.524390243902439,18,5,45,2,1,3708.82528324389,26,7,-0.009,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"219","AZ","OH Predictive Insights","6/27 - 7/2","600 LV",48,44,"fivethirtyeight",NA,"",2018-07-02,2018-06-27,600,"oh_predictive_insights","LV",0.521739130434783,18,5,81,2,1,2404.54545454545,26,7,-0.083,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"220","PA","Franklin & Marshall","6/4 - 6/10","472 RV",44,27,"rcp",NA,"",2018-06-10,2018-06-04,472,"franklin___marshall","RV",0.619718309859155,21,5,39,3,23,2002.82154882155,23,7,0.014,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"221","NY","Siena","6/4 - 6/7","745 LV",61,28,"rcp",NA,"",2018-06-07,2018-06-04,745,"siena","LV",0.685393258426966,21,6,100,2,21,3455.00292740047,23,6,-0.007,0.0056,0,0,0.610790508404226,0.7145,0.162645254202113
"222","OH","Suffolk","6/6 - 6/11","500 LV",53,37,"rcp",NA,"",2018-06-11,2018-06-06,500,"suffolk","LV",0.588888888888889,21,5,108,2,22,2065.2728199898,23,7,0.02,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"223","OH","Quinnipiac","6/7 - 6/12","1082 RV",51,34,"rcp",NA,"",2018-06-12,2018-06-07,1082,"quinnipiac","RV",0.6,21,5,87,3,22,4508.33333333333,23,7,0.005,0.0056,0,0,0.455297274407372,0.53,-0.00735136279631399
"224","MA","Boston Globe/Suffolk","6/8 - 6/12","500 LV",55,33,"rcp",NA,"",2018-06-12,2018-06-08,500,"boston_globe_suffolk","LV",0.625,21,5,10,2,6,2133.33333333333,23,7,0.02,0.0056,0,0,0.644643397924495,0.5375,0.0910716989622476
"225","TX","YouGov","6/8 - 6/17","1200 RV",36,41,"fivethirtyeight",NA,"",2018-06-17,2018-06-08,1200,"yougov","RV",0.467532467532468,20,5,142,3,26,4820.32520325203,24,7,0.003,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"226","TX","UT/Texas Tribune*","6/8 - 6/17","1200 RV",36,41,"rcp",NA,"",2018-06-17,2018-06-08,1200,"ut_texas_tribune","RV",0.467532467532468,20,5,131,3,26,4820.32520325203,24,7,0.028,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"227","TN","PPP (D)*","7/10 - 7/11","583 LV",44,41,"fivethirtyeight",NA,"",2018-07-11,2018-07-10,583,"ppp__d_","LV",0.517647058823529,16,4,85,2,25,2334.90853658537,28,8,0.01,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"228","MO","WPAi (R)","7/10 - 7/12","602 LV",42,43,"fivethirtyeight",NA,"",2018-07-12,2018-07-10,602,"wpai__r_","LV",0.494117647058824,16,4,139,2,12,2408.33333333333,28,8,-0.071,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"229","VA","VCU*","7/10 - 7/30","757 LV",49,26,"rcp",NA,"",2018-07-30,2018-07-10,757,"vcu","LV",0.653333333333333,14,4,133,2,28,3342.3273155416,30,8,-0.017,0.0056,0,0,0.525450787979499,0.5295,0.0274753939897495
"230","TN","Emerson","7/11 - 7/14","657 RV",43,37,"rcp",NA,"",2018-07-14,2018-07-11,657,"emerson","RV",0.5375,16,4,29,3,25,2642.86612193589,28,8,-0.018,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"231","TN","Emerson","7/11 - 7/14","657 RV",43,37,"fivethirtyeight",NA,"",2018-07-14,2018-07-11,657,"emerson","RV",0.5375,16,4,29,3,25,2642.86612193589,28,8,-0.018,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"232","NY","Quinnipiac","7/12 - 7/16","934 RV",57,30,"rcp",NA,"",2018-07-16,2018-07-12,934,"quinnipiac","RV",0.655172413793103,16,4,87,3,21,4134.17894736842,28,8,0.005,0.0056,0,0,0.610790508404226,0.7145,0.162645254202113
"233","FL","Gravis","7/13 - 7/14","1840 LV",47,43,"rcp",NA,"",2018-07-14,2018-07-13,1840,"gravis","LV",0.522222222222222,16,4,45,2,4,7374.56704601682,28,8,-0.009,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"234","WV","Trafalgar Group (R)*","7/13 - 7/16","1158 LV",50,40,"rcp",NA,"",2018-07-16,2018-07-13,1158,"trafalgar_group__r_","LV",0.555555555555556,16,4,118,2,32,4689.9,28,8,-0.031,0.0056,0,0,0.278268549925407,0.62,-0.0508657250372965
"235","WI","Marist","7/15 - 7/19","906 RV",55,38,"rcp",NA,"",2018-07-19,2018-07-15,906,"marist","RV",0.591397849462366,15,4,57,3,31,3749.27942583732,29,8,0,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"236","MN-Smith","Marist","7/15 - 7/19","876 RV",49,35,"rcp",NA,"",2018-07-19,2018-07-15,876,"marist","RV",0.583333333333333,15,4,57,3,11,3604.11428571429,29,8,0,0.0056,0,0,0.508,NA,0.00800000000000001
"237","MI","Marist","7/15 - 7/19","886 RV",55,37,"rcp",NA,"",2018-07-19,2018-07-15,886,"marist","RV",0.597826086956522,15,4,57,3,9,3685.06339066339,29,8,0,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"238","MI","Emerson","7/19 - 7/21","600 LV",47,29,"fivethirtyeight",NA,"",2018-07-21,2018-07-19,600,"emerson","LV",0.618421052631579,15,4,29,2,9,2542.6265590609,29,8,-0.018,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"239","FL","Florida Atlantic University","7/20 - 7/21","800 RV",40,44,"rcp",NA,"",2018-07-21,2018-07-20,800,"florida_atlantic_university","RV",0.476190476190476,15,4,36,3,4,3207.27272727273,29,8,0.017,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"240","AZ","OH Predictive Insights","7/23 - 7/25","600 LV",48,44,"rcp",NA,"",2018-07-25,2018-07-23,600,"oh_predictive_insights","LV",0.521739130434783,14,4,81,2,1,2404.54545454545,30,8,-0.083,0.0056,0,0,0.478312090912249,NA,-0.0216879090877509
"241","FL","Mason-Dixon","7/24 - 7/25","625 LV",44,47,"rcp",NA,"",2018-07-25,2018-07-24,625,"mason_dixon","LV",0.483516483516484,14,4,60,2,4,2502.72001934236,30,8,-0.01,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"242","DE","Gravis","7/24 - 7/29","884 LV",47,39,"rcp",NA,"",2018-07-29,2018-07-24,884,"gravis","LV",0.546511627906977,14,4,45,2,3,3566.86524822695,30,8,-0.009,0.0056,0,0,0.559995150754486,0.6895,0.124747575377243
"243","NV","Suffolk*","7/25 - 7/29","500 LV",40,41,"rcp",NA,"",2018-07-29,2018-07-25,500,"suffolk","LV",0.493827160493827,14,4,108,2,20,2000.30487804878,30,8,0.02,0.0056,0,0,0.512598753946345,0.494,0.0032993769731724
"244","WI","Emerson","7/26 - 7/28","632 RV",50,36,"rcp",NA,"",2018-07-28,2018-07-26,632,"emerson","RV",0.581395348837209,14,4,29,3,31,2596.81777777778,30,8,-0.018,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"245","TX","Quinnipiac","7/26 - 7/31","1138 RV",43,49,"rcp",NA,"",2018-07-31,2018-07-26,1138,"quinnipiac","RV",0.467391304347826,14,4,87,3,26,4571.44375889891,30,8,0.005,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"246","TX","Quinnipiac","7/26 - 7/31","1118 RV",43,49,"fivethirtyeight",NA,"",2018-07-31,2018-07-26,1118,"quinnipiac","RV",0.467391304347826,14,4,87,3,26,4491.10204081633,30,8,0.005,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"247","TX","Gravis","7/3 - 7/7","602 LV",42,51,"rcp",NA,"",2018-07-07,2018-07-03,602,"gravis","LV",0.451612903225806,17,5,45,2,26,2430.76470588235,27,7,-0.009,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"248","NM","Tarrance Group*","7/31 - 8/2","500 LV",41,34,"fivethirtyeight",NA,"",2018-08-02,2018-07-31,500,"tarrance_group","LV",0.546666666666667,13,4,115,2,19,2017.57532281205,31,8,-0.054,0.0056,0,0,0.546546865556798,0.5285,0.0375234327783991
"249","IN","Trafalgar Group (R)","7/31 - 8/7","1430 LV",51,39,"fivethirtyeight",NA,"",2018-08-07,2018-07-31,1430,"trafalgar_group__r_","LV",0.566666666666667,13,4,118,2,5,5823.52941176471,31,8,-0.031,0.0056,0,0,0.398718710070772,0.529,-0.036140644964614
"250","NJ","Gravis","7/6 - 7/10","563 LV",43,41,"rcp",NA,"",2018-07-10,2018-07-06,563,"gravis","LV",0.511904761904762,17,4,45,2,18,2253.27736812252,27,8,-0.009,0.0056,0,0,0.568344985999091,0.5975,0.0829224929995455
"251","MO","Remington Research (R)","7/7 - 7/8","1034 LV",46,48,"rcp",NA,"",2018-07-08,2018-07-07,1034,"remington_research__r_","LV",0.48936170212766,17,5,90,2,12,4137.8731884058,27,7,-0.019,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"252","MO","Remington Research (R)","7/7 - 7/8","928 LV",44,50,"rcp",NA,"",2018-07-08,2018-07-07,928,"remington_research__r_","LV",0.468085106382979,17,5,90,2,12,3727.18545454545,27,7,-0.019,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"253","MT","Remington Research (R)","7/8 - 7/10","2581 LV",49,46,"rcp",NA,"",2018-07-10,2018-07-08,2581,"remington_research__r_","LV",0.515789473684211,17,4,90,2,15,10334.3056787933,27,8,-0.019,0.0056,0,0,0.388999222095172,0.5185,-0.0462503889524141
"254","TN","WPAi (R)","7/9 - 7/11","551 LV",35,38,"fivethirtyeight",NA,"",2018-07-11,2018-07-09,551,"wpai__r_","LV",0.479452054794521,16,4,139,2,25,2207.72857142857,28,8,-0.071,0.0056,0,0,0.363642539857212,NA,-0.136357460142788
"255","TX","Texas Lyceum*","7/9 - 7/25","806 RV",34,36,"fivethirtyeight",NA,"",2018-07-25,2018-07-09,806,"texas_lyceum","RV",0.485714285714286,14,4,116,3,26,3226.63398692811,30,8,0,0.1,1,0,0.452407570771583,0.421,-0.0632962146142083
"256","TX","Texas Lyceum*","7/9 - 7/26","441 LV",39,41,"rcp",NA,"",2018-07-26,2018-07-09,441,"texas_lyceum","LV",0.4875,14,4,116,2,26,1765.10318949343,30,8,0,0.1,1,0,0.452407570771583,0.421,-0.0632962146142083
"257","NM","GBA Strategies*","8/1 - 8/15","800 LV",50,38,"fivethirtyeight",NA,"",2018-08-15,2018-08-01,800,"gba_strategies","LV",0.568181818181818,11,3,41,2,19,3260.63157894737,33,9,0.04,0.0056,0,0,0.546546865556798,0.5285,0.0375234327783991
"258","TX","PPP (D)*","8/1 - 8/2","797 A",42,46,"fivethirtyeight",NA,"",2018-08-02,2018-08-01,797,"ppp__d_","A",0.477272727272727,13,4,85,1,26,3194.60041407867,31,8,0.01,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"259","NM","GBA Strategies*","8/1 - 8/5","800 LV",47,29,"fivethirtyeight",NA,"",2018-08-05,2018-08-01,800,"gba_strategies","LV",0.618421052631579,13,4,41,2,19,3390.16874541453,31,8,0.04,0.0056,0,0,0.546546865556798,0.5285,0.0375234327783991
"260","FL","Saint Leo University","8/10 - 8/16","500 A",36,40,"fivethirtyeight",NA,"",2018-08-16,2018-08-10,500,"saint_leo_university","A",0.473684210526316,11,3,96,1,4,2005.55555555556,33,9,0.057,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"261","MI","Tarrance Group","8/11 - 8/14","602 LV",49,38,"fivethirtyeight",NA,"",2018-08-14,2018-08-11,602,"tarrance_group","LV",0.563218390804598,12,3,115,2,9,2447.12030075188,32,9,-0.054,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"262","WV","MetroNews","8/11 - 8/20","400 LV",51,37,"rcp",NA,"",2018-08-20,2018-08-11,400,"metronews","LV",0.579545454545455,11,3,66,2,32,1641.54742978272,33,9,0,0.1,1,0,0.278268549925407,0.62,-0.0508657250372965
"263","UT","Lighthouse Research","8/11 - 8/27","2400 RV",19,59,"fivethirtyeight",NA,"",2018-08-27,2018-08-11,2400,"lighthouse_research","RV",0.243589743589744,10,3,56,3,27,13025.5129348796,34,9,0,0.1,1,0,0.377526938868802,NA,-0.122473061131198
"264","MO","WPAi (R)","8/12 - 8/14","501 LV",41,48,"fivethirtyeight",NA,"",2018-08-14,2018-08-12,501,"wpai__r_","LV",0.460674157303371,12,3,139,2,12,2016.47408536585,32,9,-0.071,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"265","TX","Marist","8/12 - 8/16","759 RV",45,49,"rcp",NA,"",2018-08-16,2018-08-12,759,"marist","RV",0.478723404255319,11,3,57,3,26,3041.5074829932,33,9,0,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"266","PA","Marist","8/12 - 8/16","713 RV",53,38,"rcp",NA,"",2018-08-16,2018-08-12,713,"marist","RV",0.582417582417582,11,3,57,3,23,2931.65491559086,33,9,0,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"267","VA","Roanoke College*","8/12 - 8/19","512 LV",51,34,"rcp",NA,"",2018-08-19,2018-08-12,512,"roanoke_college","LV",0.6,11,3,94,2,28,2133.33333333333,33,9,0.016,0.0056,0,0,0.525450787979499,0.5295,0.0274753939897495
"268","MI","Strategic National","8/13 - 8/14","700 LV",50,35,"fivethirtyeight",NA,"",2018-08-14,2018-08-13,700,"strategic_national","LV",0.588235294117647,12,3,106,2,9,2890,32,9,-0.048,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"269","PA","Commonwealth Leaders Fund*","8/13 - 8/15","2012 LV",47,45,"fivethirtyeight",NA,"",2018-08-15,2018-08-13,2012,"commonwealth_leaders_fund","LV",0.510869565217391,11,3,20,2,23,8051.80520094563,33,9,0,0.1,1,0,0.494074314398627,0.5455,0.0197871571993138
"270","MT","University of Montana","8/13 - 8/31","466 LV",56,32,"fivethirtyeight",NA,"",2018-08-31,2018-08-13,466,"university_of_montana","LV",0.636363636363636,9,3,128,2,15,2013.78571428571,35,9,0,0.1,1,0,0.388999222095172,0.5185,-0.0462503889524141
"271","NJ","Gravis","8/14 - 8/15","753 LV",40,30,"fivethirtyeight",NA,"",2018-08-15,2018-08-14,753,"gravis","LV",0.571428571428571,11,3,45,2,18,3074.75,33,9,-0.009,0.0056,0,0,0.568344985999091,0.5975,0.0829224929995455
"272","MI","Gravis","8/14 - 8/16","647 LV",51,35,"rcp",NA,"",2018-08-16,2018-08-14,647,"gravis","LV",0.593023255813954,11,3,45,2,9,2680.79103641457,33,9,-0.009,0.0056,0,0,0.498723394337465,0.604,0.0513616971687323
"273","WI","Marquette","8/15 - 8/19","800 RV",51,43,"fivethirtyeight",NA,"",2018-08-19,2018-08-15,800,"marquette","RV",0.542553191489362,11,3,59,3,31,3223.34701322389,33,9,0,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"274","WI","Marquette","8/15 - 8/19","601 LV",49,47,"rcp",NA,"",2018-08-19,2018-08-15,601,"marquette","LV",0.510416666666667,11,3,59,2,31,2405.04385584021,33,9,0,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"275","NJ","Quinnipiac","8/15 - 8/20","908 RV",43,37,"rcp",NA,"",2018-08-20,2018-08-15,908,"quinnipiac","RV",0.5375,11,3,87,3,18,3652.54556882464,33,9,0.005,0.0056,0,0,0.568344985999091,0.5975,0.0829224929995455
"276","MO","Remington Research (R)","8/16 - 8/18","922 LV",45,50,"rcp",NA,"",2018-08-18,2018-08-16,922,"remington_research__r_","LV",0.473684210526316,11,3,90,2,12,3698.24444444444,33,9,-0.019,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
"277","FL","Florida Atlantic University","8/16 - 8/20","800 RV",39,45,"rcp",NA,"",2018-08-20,2018-08-16,800,"florida_atlantic_university","RV",0.464285714285714,11,3,36,3,4,3216.41025641026,33,9,0.017,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"278","CT","Quinnipiac","8/16 - 8/21","1029 RV",59,31,"fivethirtyeight",NA,"",2018-08-21,2018-08-16,1029,"quinnipiac","RV",0.655555555555556,11,3,87,3,2,4557.08037178786,33,9,0.005,0.0056,0,0,0.569609801777293,0.5605,0.0650549008886467
"279","WV","Research America Inc.","8/16 - 8/26","404 LV",46,38,"fivethirtyeight",NA,"",2018-08-26,2018-08-16,404,"research_america_inc_","LV",0.547619047619048,10,3,92,2,32,1630.79176201373,34,9,0,0.1,1,0,0.278268549925407,0.62,-0.0508657250372965
"280","WV","MetroNews","8/16 - 8/26","404 LV",46,38,"rcp",NA,"",2018-08-26,2018-08-16,404,"metronews","LV",0.547619047619048,10,3,66,2,32,1630.79176201373,34,9,0,0.1,1,0,0.278268549925407,0.62,-0.0508657250372965
"281","NM","Emerson","8/17 - 8/18","500 LV",39,11,"rcp",NA,"",2018-08-18,2018-08-17,500,"emerson","LV",0.78,11,3,29,2,19,2913.75291375291,33,9,-0.018,0.0056,0,0,0.546546865556798,0.5285,0.0375234327783991
"282","NM","Emerson","8/17 - 8/18","500 RV",39,21,"fivethirtyeight",NA,"",2018-08-18,2018-08-17,500,"emerson","RV",0.65,11,3,29,3,19,2197.8021978022,33,9,-0.018,0.0056,0,0,0.546546865556798,0.5285,0.0375234327783991
"283","MN-Smith","Suffolk*","8/17 - 8/20","500 LV",44,37,"rcp",NA,"",2018-08-20,2018-08-17,500,"suffolk","LV",0.54320987654321,11,3,108,2,11,2015.04914004914,33,9,0.02,0.0056,0,0,0.508,NA,0.00800000000000001
"284","MN-Klobuchar","Suffolk*","8/17 - 8/20","500 LV",54,34,"rcp",NA,"",2018-08-20,2018-08-17,500,"suffolk","LV",0.613636363636364,11,3,108,2,10,2108.93246187364,33,9,0.02,0.0056,0,0,0.508,0.6735,0.09075
"285","WI","Suffolk","8/18 - 8/24","500 LV",50,42,"rcp",NA,"",2018-08-24,2018-08-18,500,"suffolk","LV",0.543478260869565,10,3,108,2,31,2015.2380952381,34,9,0.02,0.0056,0,0,0.495893183629333,0.528,0.0119465918146666
"286","NM","Greenberg Quinlan Rosner*","8/2 - 8/5","500 LV",48,33,"fivethirtyeight",NA,"",2018-08-05,2018-08-02,500,"greenberg_quinlan_rosner","LV",0.592592592592593,13,4,46,2,19,2071.02272727273,31,8,0.018,0.0056,0,0,0.546546865556798,0.5285,0.0375234327783991
"287","ME","Suffolk*","8/2 - 8/6","500 LV",52,25,"fivethirtyeight",NA,"",2018-08-06,2018-08-02,500,"suffolk","LV",0.675324675324675,13,4,108,2,8,2280.38461538462,31,8,0.02,0.0056,0,0,0.514524199266069,0.6915,0.103012099633035
"288","NV","PPP (D)*","8/20 - 8/21","528 A",48,43,"fivethirtyeight",NA,"",2018-08-21,2018-08-20,528,"ppp__d_","A",0.527472527472527,11,3,85,1,20,2118.39534883721,33,9,0.01,0.0056,0,0,0.512598753946345,0.494,0.0032993769731724
"289","MT","WPAi (R)","8/20 - 8/22","600 LV",45,47,"fivethirtyeight",NA,"",2018-08-22,2018-08-20,600,"wpai__r_","LV",0.489130434782609,10,3,139,2,15,2401.13475177305,34,9,-0.071,0.0056,0,0,0.388999222095172,0.5185,-0.0462503889524141
"290","PA","Franklin & Marshall*","8/20 - 8/26","222 LV",47,34,"rcp",NA,"",2018-08-26,2018-08-20,222,"franklin___marshall","LV",0.580246913580247,10,3,39,2,23,911.478097622028,34,9,0.014,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"291","PA","Franklin & Marshall","8/20 - 8/26","511 RV",48,29,"fivethirtyeight",NA,"",2018-08-26,2018-08-20,511,"franklin___marshall","RV",0.623376623376623,10,3,39,3,23,2176.52227011494,34,9,0.014,0.0056,0,0,0.494074314398627,0.5455,0.0197871571993138
"292","VA","Cygnal","8/22 - 8/24","1119 LV",50,46,"fivethirtyeight",NA,"",2018-08-24,2018-08-22,1119,"cygnal","LV",0.520833333333333,10,3,22,2,28,4483.78434782609,34,9,-0.034,0.0056,0,0,0.525450787979499,0.5295,0.0274753939897495
"293","TX","Emerson","8/22 - 8/25","550 RV",38,39,"rcp",NA,"",2018-08-25,2018-08-22,550,"emerson","RV",0.493506493506494,10,3,29,3,26,2200.37112010796,34,9,-0.018,0.0056,0,0,0.452407570771583,0.421,-0.0632962146142083
"294","UT","UtahPolicy/Dan Jones*","8/22 - 8/31","809 LV",29,55,"rcp",NA,"",2018-08-31,2018-08-22,809,"utahpolicy_dan_jones","LV",0.345238095238095,9,3,132,2,27,3578.87398119122,35,9,-0.026,0.0056,0,0,0.377526938868802,NA,-0.122473061131198
"295","WV","Harper Polling","8/23 - 8/26","600 LV",47,41,"fivethirtyeight",NA,"",2018-08-26,2018-08-23,600,"harper_polling","LV",0.534090909090909,10,3,47,2,32,2411.20913336793,34,9,-0.011,0.0056,0,0,0.278268549925407,0.62,-0.0508657250372965
"296","FL","Florida Atlantic University","8/24 - 8/26","800 LV",42,40,"rcp",NA,"",2018-08-26,2018-08-24,800,"florida_atlantic_university","LV",0.51219512195122,10,3,36,2,4,3201.90476190476,34,9,0.017,0.0056,0,0,0.493412904261895,0.565,0.0292064521309477
"297","CT","Gravis","8/24 - 8/27","606 LV",54,37,"fivethirtyeight",NA,"",2018-08-27,2018-08-24,606,"gravis","LV",0.593406593406593,10,3,45,2,2,2511.65465465465,34,9,-0.009,0.0056,0,0,0.569609801777293,0.5605,0.0650549008886467
"298","MO","Marist","8/25 - 8/28","568 LV",47,47,"rcp",NA,"",2018-08-28,2018-08-25,568,"marist","LV",0.5,10,3,57,2,12,2272,34,9,0,0.0056,0,0,0.399482019902736,0.5785,-0.0110089900486321
